Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,osm_id,highway,waterway,covered,depth_isempty,depth,blockage,aerialway,barrier,man_made,width_isempty,width,height,maxheight,layer_isempty,layer,sidewalk,tunnel,bridge,other_tags
,,,,,,-1,-1,-1,,,337931182,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""intermediate"""
,,,,,,-1,-1,-1,,,337986595,service,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,337986596,service,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,337986597,service,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,337986598,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,337986599,service,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,337986600,service,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,337986601,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,337986602,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,337986603,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,337986604,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338010292,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
Winding Avenue,,,,,,-1,-1,-1,,,338011574,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338289287,footway,,,1,-1,,,,,0,3,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
Minaki Road,,,,,,-1,-1,-1,,,338294376,residential,,,1,-1,,,,,0,15,,,1,-1,,,,"""smoothness""=>""good"",""surface""=>""asphalt"""
,,,,,,-1,-1,-1,,,338294377,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338294378,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338294379,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338294380,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338294381,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338294382,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338294383,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338295272,,stream,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338298952,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338298953,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338299284,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
Ng'ombe,,,,,,-1,-1,-1,,,338299292,,river,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338299303,footway,,,1,-1,,,,,0,3,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""intermediate"""
,,,,,,-1,-1,-1,,,338299304,footway,,,1,-1,,,,,0,3,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""intermediate"""
,,,,,,-1,-1,-1,,,338299305,footway,,,1,-1,,,,,0,3,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""intermediate"""
,,,,,,-1,-1,-1,,,338299306,footway,,,1,-1,,,,,0,3,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,338299307,footway,,,1,-1,,,,,0,3,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""intermediate"""
,,,,,,-1,-1,-1,,,338299308,footway,,,1,-1,,,,,0,3,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""intermediate"""
,,,,,,-1,-1,-1,,,338299309,footway,,,1,-1,,,,,0,3,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""intermediate"""
,,,,,,-1,-1,-1,,,338299310,footway,,,1,-1,,,,,0,3,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""intermediate"""
,,,,,,-1,-1,-1,,,338299311,footway,,,1,-1,,,,,0,3,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""intermediate"""
,,,,,,-1,-1,-1,,,338299312,footway,,,1,-1,,,,,0,3,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""intermediate"""
,,,,,,-1,-1,-1,,,338299313,footway,,,1,-1,,,,,0,3,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""intermediate"""
Ng'ombe,,,,,,-1,-1,-1,,,338299314,,river,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338300217,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,338300613,footway,,,1,-1,,,,,0,0.5,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""intermediate"""
,,,,,,-1,-1,-1,,,338300614,footway,,,1,-1,,,,,0,0.8,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""bad"""
,,,,,,-1,-1,-1,,,338300615,footway,,,1,-1,,,,,0,0.5,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""intermediate"""
,,,,,,-1,-1,-1,,,338300616,,ditch,no,0,0.2,dirt,,,,0,0.2,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338300617,,ditch,no,0,0.2,dirt,,,,0,0.2,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338300618,,ditch,no,0,0.2,dirt,,,,0,0.2,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338301167,,ditch,no,0,0.2,,,,,0,0.2,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338301168,,ditch,no,0,0.2,,,,,0,0.2,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338302890,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338303021,,ditch,no,0,0.2,dirt,,,,0,0.2,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338304188,footway,,,1,-1,,,,,0,0.5,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""bad"""
,,,,,,-1,-1,-1,,,338304189,footway,,,1,-1,,,,,0,0.5,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""intermediate"""
,,,,,,-1,-1,-1,,,338305976,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338305978,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338305979,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
Bakwata Sindano Street,,,,,,-1,-1,-1,,,338305980,residential,,,1,-1,,,,,0,8,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,338305981,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,
Makanya Mwananyamala Road,,,,,,-1,-1,-1,,,338305983,unclassified,,,1,-1,,,,,0,4,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,338305984,residential,,,1,-1,,,,,0,6,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,338305985,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338305986,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338305987,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,338305988,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338306138,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""intermediate"""
,,,,,,-1,-1,-1,,,338308331,footway,,,1,-1,,,,,0,0.4,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""bad"""
,,,,,,-1,-1,-1,,,338440455,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338440456,footway,,,1,-1,,,,,1,-1,,,1,-1,,,yes,
,,,,,,-1,-1,-1,,,338440457,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338440458,,stream,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338446789,unclassified,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""good"""
Msikitini street,,,,,,-1,-1,-1,,,338452030,residential,,,1,-1,,,,,0,6,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,338452856,,drain,yes,1,-1,no,,,,1,-1,,,0,-1,,culvert,,"""diameter""=>"".5"""
,,,,,,-1,-1,-1,,,338452857,,drain,no,0,0.5,no,,,,0,0.8,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338452942,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,338452943,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,338452944,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,338452945,footway,,,1,-1,,,,,0,0.8,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""bad"""
,,,,,,-1,-1,-1,,,338452946,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,338452947,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,338452948,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,338452949,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,338452950,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,338452951,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,338452952,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,338452953,,ditch,no,0,0.2,rubbish,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338452954,,ditch,no,0,0.2,rubbish,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338452955,,ditch,no,0,0.2,rubbish,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338452991,,drain,no,0,1,no,,,,0,1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338452992,,drain,yes,0,1,concrete,,,,0,1,,,0,-1,,,,"""diameter""=>""1"""
,,,,,,-1,-1,-1,,,338452993,,drain,yes,1,-1,no,,,,1,-1,,,0,-1,,culvert,,"""diameter""=>"".5"""
,,,,,,-1,-1,-1,,,338452994,,drain,no,0,1,,,,,0,1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338453196,,drain,no,0,1,no,,,,0,1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338453197,,drain,yes,0,1,concrete,,,,0,1,,,0,-1,,culvert,,"""diameter""=>""1"""
Natembo street,,,,,,-1,-1,-1,,,338455716,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,
Natembo street,,,,,,-1,-1,-1,,,338456532,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,
Nozenisoto,,,,,,-1,-1,-1,,,338457900,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,338458858,,drain,no,0,1,no,,,,0,1,,,1,-1,,,,
Argentina Road,,,,,,-1,-1,-1,,,338469554,unclassified,,,1,-1,,,,,0,8,,,0,1,,,yes,"""surface""=>""unpaved"",""smoothness""=>""bad"""
Argentina Road,,,,,,-1,-1,-1,,,338469555,unclassified,,,1,-1,,,,,0,8,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""bad"""
,,,,,,-1,-1,-1,,,338469556,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,338469557,,drain,yes,1,-1,no,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,338469558,,drain,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338469559,,stream,,1,-1,no,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338469560,,ditch,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338472278,,drain,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338472282,,drain,no,0,0.5,,,,,0,1,,,1,-1,,,,"""drain""=>""yes"""
,,,,,,-1,-1,-1,,,338472283,,drain,no,0,0.5,,,,,0,1,,,1,-1,,,,"""drain""=>""yes"""
,,,,,,-1,-1,-1,,,338472284,,drain,yes,0,0.5,,,,,0,1,,,0,-1,,culvert,,"""drain""=>""yes"""
,,,,,,-1,-1,-1,,,338472285,,drain,yes,0,0.5,,,,,0,1,,,0,-1,,culvert,,"""drain""=>""yes"""
,,,,,,-1,-1,-1,,,338472287,,drain,yes,0,0.5,,,,,0,1,,,0,-1,,culvert,,"""drain""=>""yes"""
,,,,,,-1,-1,-1,,,338472288,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,,,
,,,,,,-1,-1,-1,,,338472290,,drain,yes,0,0.5,,,,,0,1,,,1,-1,,,,"""drain""=>""yes"""
,,,,,,-1,-1,-1,,,338472291,,drain,no,0,0.5,,,,,0,1,,,1,-1,,,,"""drain""=>""yes"""
,,,,,,-1,-1,-1,,,338472292,,drain,no,0,0.5,,,,,0,1,,,1,-1,,,,"""drain""=>""yes"""
,,,,,,-1,-1,-1,,,338472293,,drain,no,0,0.5,,,,,0,1,,,1,-1,,,,"""drain""=>""yes"""
,,,,,,-1,-1,-1,,,338472294,,ditch,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338511007,footway,,,1,-1,,,,,1,-1,,,0,1,,,yes,
,,,,,,-1,-1,-1,,,338511008,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338511009,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338511010,unclassified,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338511011,unclassified,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338511012,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338511013,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338511019,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338511020,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,338511021,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,338511024,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338511031,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,338511034,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,338511035,,drain,no,0,1,rubbish,,,,0,1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,338511036,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,338511037,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,338511038,,drain,yes,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338511039,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338511040,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338511041,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338511042,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338514900,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338514901,footway,,,1,-1,,,,,1,-1,,,0,1,,,yes,
,,,,,,-1,-1,-1,,,338514902,footway,,,1,-1,,,,,1,-1,,,0,1,,,yes,
,,,,,,-1,-1,-1,,,338514903,bridleway,,,1,-1,,,,,1,-1,,,0,1,,,yes,
,,,,,,-1,-1,-1,,,338514904,tertiary,,,1,-1,,,,,1,-1,,,0,1,,,yes,"""surface""=>""asphalt"""
,,,,,,-1,-1,-1,,,338514905,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338514906,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
Kiboko Bar Road,,,,,,-1,-1,-1,,,338514907,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338514908,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338522269,footway,,,1,-1,,,,,1,-1,,,1,-1,,,yes,
,,,,,,-1,-1,-1,,,338522270,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338522271,footway,,,1,-1,,,,,1,-1,,,0,1,,,yes,
,,,,,,-1,-1,-1,,,338522272,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338522273,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338522275,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338522276,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338522278,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338522279,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,338522280,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
Alimaua Road,,,,,,-1,-1,-1,,,338522281,unclassified,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""horrible"""
,,,,,,-1,-1,-1,,,338522282,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338522283,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338543182,residential,,,1,-1,,,,,0,4,,,1,-1,,,,"""surface""=>""unpaved"""
Makanya Mwananyamala Road,,,,,,-1,-1,-1,,,338543185,unclassified,,,1,-1,,,,,0,4,,,1,-1,,,yes,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,338612386,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338612388,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338612390,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338612392,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338612395,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338612397,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338612400,footway,,,1,-1,,,,,1,-1,,,0,1,,,yes,
,,,,,,-1,-1,-1,,,338612401,unclassified,,,1,-1,,,,,1,-1,,,0,1,,,yes,
,,,,,,-1,-1,-1,,,338612403,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338612405,footway,,,1,-1,,,,,1,-1,,,0,1,,,yes,
,,,,,,-1,-1,-1,,,338612407,footway,,,1,-1,,,,,1,-1,,,0,1,,,yes,
,,,,,,-1,-1,-1,,,338612408,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338612412,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338612413,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338612415,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338612418,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338612420,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338612421,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338612423,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338612425,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338612427,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"""
,,,,,,-1,-1,-1,,,338612429,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338612431,,river,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338614722,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338614723,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338614724,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
Msechu street,,,,,,-1,-1,-1,,,338685588,footway,,,1,-1,,,,,0,0.5,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""bad"""
,,,,,,-1,-1,-1,,,338768884,,ditch,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338768885,,ditch,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338768886,,ditch,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338944111,residential,,,1,-1,,,,,0,5,,,1,-1,,,,"""smoothness""=>""intermediate"""
,,,,,,-1,-1,-1,,,338944116,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338944120,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338944121,unclassified,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,338944122,residential,,,1,-1,,,,,0,7,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,339598063,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,339598065,residential,,,1,-1,,,,,0,9,,,1,-1,,,,
,,,,,,-1,-1,-1,,,339598071,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,
Jangwani Road,,,,,,-1,-1,-1,,,339598072,tertiary,,,1,-1,,,,,0,10,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,339598074,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,339598075,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,339598079,residential,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,339598082,residential,,,1,-1,,,,,0,6,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,339900075,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""intermediate"""
,,,,,,-1,-1,-1,,,339908007,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""intermediate"""
Mkeyenge,,,,,,-1,-1,-1,,,339916494,footway,,,1,-1,,,,,0,0.5,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,339921427,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,340086681,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,340086685,tertiary,,,1,-1,,,,,0,6,,,1,-1,,,,"""smoothness""=>""good"",""surface""=>""asphalt"""
,,,,,,-1,-1,-1,,,340086686,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,340086687,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,340086688,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,340086689,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,340098010,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,340101265,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,340101266,,drain,no,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,340101885,,drain,no,0,1,,,,,0,0.5,,,1,-1,,,,
,,,,,,-1,-1,-1,,,340101920,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,340101921,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,340102260,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""intermediate"""
,,,,,,-1,-1,-1,,,340102262,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""intermediate"""
,,,,,,-1,-1,-1,,,340102330,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,340108600,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""good"""
,,,,,,-1,-1,-1,,,340108601,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""good"""
,,,,,,-1,-1,-1,,,340108602,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""good"""
,,,,,,-1,-1,-1,,,340108603,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""good"""
,,,,,,-1,-1,-1,,,340108604,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""good"""
,,,,,,-1,-1,-1,,,340108605,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""good"""
,,,,,,-1,-1,-1,,,340108606,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""unpaved"",""smoothness""=>""good"""
